,x1,x2,x3,label,raw
33,-6.880188173351935,-4.959716689493588,-0.6367875492281656,0,1
34,-7.544496234617435,-5.60051524576752,-2.2263146711033572,0,1
35,-10.766993068535005,0.16452141196142414,0.3402362910613867,0,0
36,-9.774821960983692,-0.36054444673819624,0.1403546510420735,0,0
37,-7.029729236978382,-2.5011135414954038,-6.337942121320298,1,2
38,-7.131940580329688,-5.176038577545221,-1.2667550535967953,0,1
39,-10.995189800253483,-1.0544929086072046,-2.2951039297007694,0,0
40,-10.98243704564133,0.5157992077303755,0.029630689879146077,0,0
41,-7.756460631947096,-6.242391985727001,-1.4002487954357319,0,1
42,-10.21762550842631,0.611060180365813,-0.11113596265972064,0,0
43,8.739981031420752,-8.621038463367643,3.357634338195653,1,3
44,-6.1603478469694934,-6.226632899204165,-1.753385756464488,0,1
45,-7.808246035909971,-4.053507957112003,-6.964707556286145,1,2
46,-6.768633046299289,-5.645035909083931,-2.141896403524015,0,1
47,-8.26651579880892,-3.7318882187902678,-6.735482596148014,1,2
48,9.426996861081212,-7.622097472692282,3.650572984100042,1,3
49,8.529127641161692,-10.165708733254359,4.107560855775986,1,3
50,8.423330536410054,-7.942316673133674,4.203719841513151,1,3
51,-9.770469509423588,0.19284912348554398,-0.638801495062852,0,0
52,-10.135221637481154,-0.23795071728062983,-0.17454203759699002,0,0
53,-8.950896772639219,-0.8720411446264674,-0.8652295231947721,0,0
54,-7.7532828535508465,-6.127721830685571,-3.2813810925176083,0,1
55,-7.583457735534763,-3.0921348686569488,-7.461437434953734,1,2
56,-7.4851522733214155,-5.229793964321625,-1.6017718870258284,0,1
57,-8.863705112766038,-3.767541012225976,-7.983493258536335,1,2
58,-10.192630159196446,0.11505552296519568,-0.7923974974863384,0,0
59,-7.887752083282601,-2.7527107393012016,-6.144723533143505,1,2
60,-8.549651705091819,-2.7113689413585402,-6.945543599619522,1,2
61,-7.2538884007635875,-5.478520744411666,-1.2489917526188474,0,1
62,-11.330157194793781,0.43495970419119767,-0.21889673600303988,0,0
63,-10.895400564046788,-0.4485226047109587,-0.048159723628047456,0,0
64,9.646610941756006,-9.514218445990517,4.124946698153238,1,3
65,7.839226812990089,-9.099231897312793,5.063971944635965,1,3
66,-9.74593005323744,0.42341938776286037,0.2152265574192393,0,0
67,-9.763939016744294,-0.2876395786282003,0.24543381151265814,0,0
68,-6.424985084151984,-5.93909504532068,-1.1992819862340331,0,1
69,9.22456247906007,-8.748864961589868,3.8768633634208842,1,3
70,-9.340340234521529,0.5670706188439761,0.37389692005968655,0,0
71,-9.25217276947132,-0.0893436181437181,-0.266559228081662,0,0
72,-7.906354548819,-5.81671176774013,-2.1832667892568356,0,1
73,-9.470385674369266,1.6449837586176326,0.998979567024995,0,0
74,-8.841739594957467,-2.035466059572729,-6.537521368644259,1,2
75,-10.097858140313091,1.5121354722541644,-1.0302816996971997,0,0
76,9.317718569616083,-9.054895198017247,4.268962553161164,1,3
77,-9.321441760038873,-0.7242530781678461,-0.4893185375372704,0,0
78,9.716352308298967,-9.225944299126201,3.4612845473968017,1,3
79,-8.31343259900806,-3.7032272448334296,-7.477893145606556,1,2
80,-9.532883928602887,0.059635439952080226,0.865203116146043,0,0
81,-7.35990129517686,-5.945276177610523,-1.561777468698169,0,1
82,10.304007068914844,-10.005558476864922,3.896469281579493,1,3
83,-8.291872765009504,-3.1529012537029244,-7.977462416386079,1,2
84,9.143502287014792,-8.516450147964168,3.8898137523247893,1,3
85,-8.341670413748927,-3.314882180644928,-6.569041580210118,1,2
86,-7.847409417632411,-3.5071191015458845,-6.3340669082565775,1,2
87,-8.70522108811311,-6.105996452971983,-1.361956558528849,0,1
88,-8.457667873519599,-2.5487155690529737,-4.932804222257918,1,2
89,-8.992774896747319,-2.5531374133388356,-6.239641223556183,1,2
90,-11.777285103819374,-0.30964014851102306,-0.15968926081556895,0,0
91,-6.5586571323892695,-5.272692306982625,-1.6968145138459008,0,1
92,-8.477581462770885,-3.1681768999607756,-6.276206794730834,1,2
93,-8.629313491164089,-3.662188780765916,-8.592894766588252,1,2
94,-9.90920270251103,0.14251379734018116,0.06054895454208492,0,0
95,-7.8390387542593345,-6.140583067550599,-1.1325700645866186,0,1
96,-10.675736685443466,-0.5685927153304426,-0.3641775322083232,0,0
97,9.275902898449988,-7.714744197160645,4.106970325915881,1,3
98,-8.652915612630638,-1.8945405576648182,-5.727689604424043,1,2
99,-9.233448681379928,-3.2894164326305537,-5.514753887503235,1,2
100,-7.131316039608647,-3.51033284064991,-6.490096754788112,1,2
101,-8.538506522861656,-3.1222109588715807,-6.143037793487627,1,2
102,-9.10123272616283,-2.420554180717525,-6.23631552443785,1,2
103,9.827791456461389,-10.203892927744324,4.882919092929627,1,3
104,-8.156417458378453,-1.2565011392327747,-1.1950721872586603,0,0
105,-8.451194825331784,-4.778166867697415,-6.520858909069454,1,2
106,-8.413570963041135,-3.6535204404634145,-6.742592436236975,1,2
107,-7.6584406999673105,-1.9554981523980768,-8.279938163377095,1,2
108,-8.889210056350432,-2.995100147196479,-6.51450501126426,1,2
109,-8.158604965405717,-3.807819794230195,-6.980040050423227,1,2
110,-7.108881854997904,-3.9859650223811194,-2.0774870427117267,0,1
111,-7.68978023543046,-3.287949335462132,-5.66552144518161,1,2
112,-10.507016544890737,-1.1848334531324123,-0.3132674261839127,0,0
113,-8.264237821704539,-3.412513823991386,-6.170937641585046,1,2
114,-8.07691941450396,-2.953064862958649,-6.89862112158441,1,2
115,-6.4184389013943415,-3.9020602111219436,-1.6431783291979178,0,1
116,-9.28695771021652,-2.909897853033619,-6.573358909881095,1,2
117,8.914086087067304,-9.84675705795105,3.751353066983696,1,3
118,-8.339970678446518,-3.5411411048696912,-6.977403649458312,1,2
119,-5.675029500842262,-4.619193638272573,-1.693121580962181,0,1
120,-7.353886934759677,-5.402449142599732,-3.0722605660611038,0,1
121,9.744480945058507,-10.163807721910377,4.467944958580665,1,3
122,10.880592039605359,-9.043055799730771,5.089341646959969,1,3
123,-9.88448420434272,-0.7474397387403472,0.5502793171292035,0,0
124,-8.359272005820644,-2.109926490727183,-5.42544603597075,1,2
125,9.808251883077535,-8.222262750230938,2.485048698810181,1,3
126,-7.212664590885768,-4.323829238417753,-1.3264587133850692,0,1
127,-7.87377394305238,-1.687786664745289,-6.498294861480128,1,2
128,10.493252868536574,-8.733466846093433,3.178440338671477,1,3
129,-8.537228930526854,-3.7805806790322767,-5.589234402164707,1,2
130,-10.603471726382176,0.15355374019459758,-0.8769922519931159,0,0
131,10.019974356076716,-9.394812034893855,2.6805009124332173,1,3
132,-6.088247333610261,-5.884676746890052,-2.3060237608587966,0,1
133,-10.809367535799304,-0.7371869553978183,0.0868339502515742,0,0
134,-10.291218727731032,-0.4654052587177895,0.5001706760374551,0,0
135,-9.10292229058459,-3.035446420637792,-6.399781561938773,1,2
136,-6.803413738825269,-3.672841537567534,-7.589746757455282,1,2
137,-8.214278431947115,-3.5999206458465034,-6.183790595613888,1,2
138,9.240006319167627,-9.220685856894036,4.803499449427491,1,3
139,-8.392506643004186,-4.155819488165375,-6.802258105793978,1,2
140,-9.365946366949876,0.21968322348283825,0.28018918942479876,0,0
141,-9.749359298673502,-0.6640204260189718,1.168649500288999,0,0
142,-8.34173384083546,-1.9237998335180748,-6.576320700638945,1,2
143,-9.52083407354926,-1.0722863494276529,0.32559046683052506,0,0
144,-10.112555972708382,-3.4774098931422786,-6.53433365739975,1,2
145,-9.726808316036246,0.580025272187383,-0.5091692509225378,0,0
146,-6.768489915019198,-4.713422441820191,-0.8640093293071092,0,1
147,-7.33023784141383,-5.781845983806064,-1.8586799725449323,0,1
148,-10.575041879596967,-0.13479635427669123,-1.949766086547471,0,0
149,-7.586210966680102,-2.579026600081169,-7.4908931577274425,1,2
150,-6.957241900252244,-4.962397808872446,-1.837013955795229,0,1
151,-7.1614802512029865,-6.3689182959947575,-3.4307572013656955,0,1
152,-7.282631700000733,-6.022125763438686,-0.6314121805756514,0,1
153,-8.536693207628637,-3.3548112825687704,-6.0885161777803445,1,2
154,8.080674415445321,-9.194996836644826,5.483562232203426,1,3
155,9.883307422777294,-9.488467841686498,3.2696295508710014,1,3
156,-8.134814674314583,-4.092933377010978,-6.008232065411686,1,2
157,-5.905676011081795,-6.863207355688743,-1.369196099029446,0,1
158,-7.288803707946959,-5.628414473910427,-1.0115086951175614,0,1
159,-9.172394331041945,-0.03395498762671478,1.422596507106584,0,0
160,-7.35515219611816,-6.199151186692588,-2.647110303608841,0,1
161,-8.82287822845717,-1.8922319833239187,-5.693212914069049,1,2
162,-11.823320525456676,-0.6566004102711518,-0.2572930488229579,0,0
163,-8.160130265403245,-2.2802091683168433,-6.840911386914952,1,2
164,8.896291914446135,-8.135507903898297,5.23885050568145,1,3
165,7.775573889764107,-8.250876397360564,2.530769526928121,1,3
166,-8.228023654909338,-3.3031512751491117,-7.47921708908861,1,2
167,-8.803471701011562,-1.8247078970691364,-6.5686307160263935,1,2
168,9.813180432281278,-8.4872486555273,4.822904661000239,1,3
169,-7.7342866772797905,-6.047157685657868,-1.3408288455694124,0,1
170,-6.527244961620573,-2.7575404632352956,-6.725471792933895,1,2
171,-8.652370495145878,-6.312289469231926,-1.6556250245819417,0,1
172,-9.252363624700008,-3.641215932152879,-6.585486052036683,1,2
173,-8.469199150379692,-3.1819321047796167,-6.6556686487729255,1,2
174,-8.640145482935372,-6.8117859617253655,-2.6727725950691594,0,1
175,-7.525227403857417,-2.8931757644440483,-6.916810117542027,1,2
176,8.857175833661943,-10.935517827088466,4.514101021484943,1,3
177,-8.536976185027465,-3.9979104542843746,-6.265246459327056,1,2
178,-7.298350055633113,-4.9131411010447446,-2.027089011080828,0,1
179,-7.0394861125709305,-3.9160279129191182,-6.877169881020865,1,2
180,-6.276038033661529,-5.11989096315113,-1.4115786585302503,0,1
181,-8.432330594401146,-4.809126739333381,-7.3548032962239835,1,2
182,-8.703325994889909,-3.6935913174990374,-5.332903975560642,1,2
183,-9.902019961469907,1.1010377106155758,-0.7133173312738759,0,0
184,-8.640920613799695,-4.128907026110334,-6.951147271251785,1,2
185,-6.946932272704898,-6.244580979169867,-1.645731727814023,0,1
186,-9.185793059711113,-3.757617007354071,-4.80464822955449,1,2
187,-9.030751278826267,-1.7258331799595825,-0.8703668014491451,0,0
188,-8.761246224427461,-5.593371515070933,-2.3660578631962266,0,1
189,-8.1655823975243,-3.386920497452633,-5.590258146174479,1,2
190,9.469667583702192,-8.814481680902864,2.886965080442179,1,3
191,-10.855633901761223,-0.40582586895828593,-0.7525800419352764,0,0
192,-8.024772028088307,-3.2091731251899924,-5.5122051165000805,1,2
193,8.926341260707614,-8.49772197422216,3.4073554985083936,1,3
194,8.211258306058578,-7.581389127974758,3.1843651705087597,1,3
195,-9.189552965154462,-2.0545214959541296,-6.720945112391748,1,2
196,8.85177452290621,-8.900859735329073,1.9655872712749805,1,3
197,-10.436506194763217,-0.10374948599663503,0.05652679408267955,0,0
198,8.212352672955554,-10.674032757758662,3.191562828418596,1,3
199,9.694443314569586,-7.956050887298755,3.7364478199647646,1,3
200,-6.403023597787663,-3.0177918984609677,-6.232087635207512,1,2
201,-6.432316745927488,-5.572155300527126,-0.7488119957104215,0,1
202,-7.592414884395149,-4.579332730477294,-1.7654021790666723,0,1
203,-9.809791540199777,-0.6921059369532147,-0.37570109708587407,0,0
204,-8.953762469492883,0.12476858616738945,-0.4252040172934031,0,0
205,-9.303519602516298,-0.004962026588747621,1.6106685434973473,0,0
206,-10.269077950658101,-0.7506666554043012,-0.8889301534078096,0,0
207,-6.6066826221563195,-5.102678443095963,-1.4948439621535419,0,1
208,9.335953011854729,-9.423128801970197,4.940891576259871,1,3
209,-11.025791272810787,-0.06690462257923141,-0.620485443189817,0,0
210,-7.066314576205053,-5.88103461439802,-2.6329408879488456,0,1
211,-8.309718156578445,-4.134641378650329,-6.66642354967655,1,2
212,-7.932609301065837,-5.5264394524491545,-0.2010398298498215,0,1
213,9.211034212774367,-10.309124369699036,3.884792271643348,1,3
214,9.257973453001686,-9.292372500496626,3.058889951813747,1,3
215,-7.110527870507967,-6.352179301193875,-2.069143786181221,0,1
216,-7.8922596472831765,-2.7244679208866427,-7.410409324374626,1,2
217,-7.460273402114196,-5.226496292393322,-1.790862320190809,0,1
218,8.347864232560497,-9.706228008566008,3.248857871910337,1,3
219,9.01242035391796,-10.050094267106859,3.5888807708084722,1,3
220,-8.795562380030695,-2.3222085811493827,-6.99760229061686,1,2
221,9.027996768020662,-9.19175760422698,4.396109273920723,1,3
222,9.009163949091352,-9.791917539713104,4.635799164888679,1,3
223,-7.6903414115354325,-6.953345501279052,-1.3812490709817111,0,1
224,-7.590204546712494,-4.225510597085037,-1.670949205601756,0,1
225,-8.784214549117907,-3.4212743037624485,-7.198031216312414,1,2
226,-7.279852330488735,-3.4643960933035194,-7.389210398052029,1,2
227,-8.63587074072823,1.2285810831023916,-0.4072215634021096,0,0
228,9.766717632683036,-9.705954128711486,4.756590074090707,1,3
229,-6.431009122613422,-6.644822402153406,-2.6212174540969313,0,1
230,7.590363335693235,-8.79825982967777,3.9000474107495577,1,3
231,-9.656283567591483,0.009365690177959986,0.5558874828666,0,0
232,-7.576950210945356,-5.375192646905199,-0.3626213802300733,0,1
233,-7.063642199433255,-5.222924200088872,-2.2678566601035444,0,1
234,9.003659171716587,-8.452734187467353,4.592155329182441,1,3
235,10.219173863150093,-9.221148354176389,2.870484513151806,1,3
236,7.43673190823578,-9.041356501692,3.675760450582088,1,3
237,8.563488649370477,-9.375825611043584,3.5617476418378096,1,3
238,-8.342845552247738,-3.2997944188209662,-5.234278511663289,1,2
239,-8.123140886434491,-2.4756739063186326,-7.487332922827203,1,2
240,-8.7935218594195,-3.6486928126795495,-6.947607347526251,1,2
241,-7.768682847949241,-5.539707140983365,0.0035407144038086535,0,1
242,-6.343242176402942,-6.208638761502822,-2.1699733942219277,0,1
243,-8.579399421851251,-1.2433259472882467,0.46714215460807973,0,0
244,8.839378960931235,-9.527607967310319,4.2928303621665505,1,3
245,10.119567347883414,-9.622053222961847,3.0352020918159583,1,3
246,-9.017471985296378,0.6916142108667195,-0.6411838679416432,0,0
247,-8.197466512617632,-2.356506313122326,-7.794486366304172,1,2
248,-10.291420881205228,-0.005263701892072807,-0.46446012821810423,0,0
249,-5.45209342451325,-4.747269502305503,-0.7070975027233228,0,1
250,-7.146254831072022,-5.783790433510576,-1.2565015805842534,0,1
251,-10.260087982316987,-0.05131220428314588,-0.33486033726926656,0,0
252,-7.655414323275879,-4.391981929475342,-6.7321812863263535,1,2
253,-7.6522210418955545,-5.25578631676418,-0.6638313933772707,0,1
254,8.024211608063442,-9.696202307679114,3.2305000257542593,1,3
255,-8.280471495655046,-5.4078702370137215,-1.1635051748875673,0,1
256,-7.180574806252792,-6.164086435915326,-2.224976933300151,0,1
257,8.70560002998222,-10.15859286278236,4.133672878966031,1,3
258,9.687949615884484,-10.228723768614666,4.508909105252715,1,3
259,-7.170482761333288,-3.7057958208048913,-7.082672151585838,1,2
260,9.36962647027324,-9.992695216732683,4.649269857522017,1,3
261,-10.171971746982646,0.26290643308731365,-0.21944504280628171,0,0
262,-8.649214903588696,-1.0531853700373868,-0.3162547962951796,0,0
263,-6.673055690816048,-4.469253718899049,-0.5487557544605441,0,1
264,8.697712014575217,-8.711969364958762,4.331289856423592,1,3
265,9.839549891060893,-8.508551201906577,4.485596621346113,1,3
266,10.544854915267974,-8.030653674799636,2.6978881358471716,1,3
267,-11.376782143521174,0.45275837633989563,-0.13079494563212926,0,0
268,-5.511706477350632,-4.0108964026825795,-2.4886487142558043,0,1
269,8.697014578313246,-9.171525729483015,3.284825344160675,1,3
270,9.311352897017862,-7.928452076810578,4.748294445162954,1,3
271,-7.1707972295475795,-3.0249589747483765,-1.7460068182632016,0,1
272,-5.497535757686302,-5.428004258483829,-0.689839520000264,0,1
273,-11.44258444704272,-1.031176081539998,0.6571976790057508,0,0
274,-6.987173798297001,-4.93677457084562,-1.7397550044198393,0,1
275,-7.2770016620788045,-2.7846667625920936,-5.0744776186999285,1,2
276,-9.43462681772122,0.15797524465371643,-0.3696967735070784,0,0
277,9.327032898697189,-8.349268846502648,4.457022440454743,1,3
278,-6.526825466807035,-3.9693140808535805,-1.2346893921740474,0,1
279,-10.067817243527355,-0.13844311707122672,1.052076215970103,0,0
280,-9.240634560123244,1.2203605673476605,1.0551145599095055,0,0
281,9.396042323631136,-9.076501407471605,4.981318952874988,1,3
282,9.927698614629547,-9.769568010173233,3.6314879776669122,1,3
283,8.38577990285638,-8.988443189058167,3.339763225538209,1,3
284,-8.9491299830519,-5.664332094100848,-1.1954846121892948,0,1
285,-11.614351031251033,0.2088060136081714,-0.23369161659087276,0,0
286,-10.799990729847938,0.749633463188635,-0.4270583036116706,0,0
287,-9.326846489633894,-0.10365483081563612,0.2638783398735747,0,0
288,-7.386613798427103,-3.330894761062827,-6.939455977063926,1,2
289,10.177674686033757,-8.241091386899766,4.66238347668806,1,3
290,-9.189606143840777,-3.1898461615606966,-5.638519044979699,1,2
291,-10.55736147184301,0.8004350045423041,-0.17892670812448186,0,0
292,-6.794949092140839,-5.024825312712345,-0.5677665069047517,0,1
293,-8.710703390604044,-1.887144829873436,-6.480161895637122,1,2
294,-6.703486542599466,-2.0147637345082297,-6.346916393364311,1,2
295,-6.485843383330962,-5.944208717256752,-1.7508521061419624,0,1
296,-10.427125276440261,0.4065648174819808,-0.22043791437825572,0,0
297,-7.8134370938984015,-2.7918293017861355,-7.3634407738684775,1,2
298,-10.415401161046145,-0.809172363673315,-0.21242785474963297,0,0
299,-9.993916168697904,-2.4413533043577846,-7.029080928976888,1,2
300,9.75911868512152,-8.084046739046427,4.475891575599484,1,3
301,-7.871651612649219,-5.890063856554891,-2.746417758272541,0,1
302,-6.688753956176353,-5.882424266220903,-1.2028142059847873,0,1
303,8.529816386473003,-9.127357526828508,4.336665857326413,1,3
304,-7.2372437546274915,-3.9773701880100343,-0.8766965896656121,0,1
305,-7.966204481818541,-3.8778624842001412,-8.007996060735966,1,2
306,-4.732763347872947,-5.738434913253769,-0.9849086157344216,0,1
307,9.825590792684062,-8.00484506503663,4.8794280051144145,1,3
308,9.664386150205374,-8.376981268154443,3.987554147584912,1,3
309,-7.810027908837643,-3.893494683952848,-7.505150787005961,1,2
310,-6.898826122938795,-5.136789800077968,-1.7358485832657466,0,1
311,7.652950650825662,-9.238986761463725,3.806344599613452,1,3
312,-10.711653061935888,0.4712386300524093,-1.5884778980756853,0,0
313,-7.876513775584643,-6.194835669635635,-0.7127623106310368,0,1
314,9.190723602714181,-8.828342048462428,4.08367145820182,1,3
315,8.357863999843781,-9.263567811144988,2.9465852188040036,1,3
316,-9.089058963025318,-1.4943065982243107,0.10804173115061858,0,0
317,-8.457677190213948,0.14729004366607157,-0.5792997595861149,0,0
318,-10.247066802392354,-0.6848808276082677,-0.9951689569596225,0,0
319,8.218130752401532,-8.419113756722714,4.211982411581072,1,3
320,-10.738999221047528,0.2689461164456288,-0.5393032859832294,0,0
321,-7.753917178239691,-5.3379806731902,-2.7431247658797364,0,1
322,-7.861930450481443,-3.776696930661126,-1.701486003465863,0,1
323,-10.606106276062365,-0.9301477771210955,0.6147237129666742,0,0
324,-8.651042279535368,-0.6221148554400959,0.667673486717319,0,0
325,-9.439302137130362,-3.6213813316539953,-6.3754323829734965,1,2
326,-7.272585008629861,-2.913016847829386,-6.37493358338569,1,2
327,-8.87908722886741,-2.7499928321761673,-8.547961833750481,1,2
328,-11.803148325652211,-0.8720261995365669,0.43647217636454827,0,0
329,-6.993451339922566,-5.856970931337287,-1.4113210821190203,0,1
330,-8.68408917263729,0.08966066720527661,0.866432107050586,0,0
331,-6.877628524466429,-4.62330810772627,-1.4445861908068198,0,1
332,-9.767120491157323,-0.9582084620120593,-0.09503488074372321,0,0
333,7.8902060032257335,-8.275057796692101,5.257786859677989,1,3
334,9.333865922221714,-9.266830728771767,4.629498543204256,1,3
335,-8.514916881278486,-3.9394472682601043,-6.821614166515762,1,2
336,-6.417417729740624,-5.6768434092360325,-1.787996994423776,0,1
337,-7.687958007903925,-5.274719981449842,-2.165126328613659,0,1
338,-9.78238695189224,-2.369662125063166,-6.057121843266497,1,2
339,-9.908109436770971,0.48878400020437385,-1.1416737074563295,0,0
340,-6.648004449611889,-6.862240359878154,-3.3141607755651346,0,1
341,9.747856110725845,-8.490182137411315,4.548574601636122,1,3
342,9.794017395702076,-8.949563585118288,5.4473663467867475,1,3
343,-8.266102196213234,-4.006208207191857,-7.224334901655441,1,2
344,-6.644753470974326,-5.637178315368332,-3.1154530063030936,0,1
345,8.0346275735731,-10.917851147408218,2.703716693350386,1,3
346,-9.888942024784468,-6.516099126794776,-2.0799932743608727,0,1
347,-6.997864389301562,-5.500237444137381,-1.7244905441102258,0,1
348,9.97741694724885,-9.746692250033766,4.29559886916848,1,3
349,9.483889822219655,-9.503312530873721,4.1475487565809726,1,3
350,-8.933366367135722,0.829713903047386,0.9063617994241336,0,0
351,-7.894863786461042,-5.2133099229400575,-2.055670973451732,0,1
352,-8.607404679653076,-0.37769629752942413,0.6455148001988138,0,0
353,-8.967353821618987,-2.6270305191635024,-7.396357352810191,1,2
354,-6.0213470535425335,-6.050211165820443,-0.8803706999579919,0,1
355,-7.2221262381000075,-5.6402803094523755,-0.24625779689320804,0,1
356,-9.3294612349946,-0.6186026190806378,-0.07579279608573404,0,0
357,-7.914290021595168,-3.9276757596909353,-6.9273334344200075,1,2
358,-8.588235902675324,0.3324178506267971,0.8848257088967766,0,0
359,-7.795947600630253,-2.452905224100766,-6.200613560725002,1,2
360,-8.878434801469021,-4.646264780951929,-5.301524370698802,1,2
361,-6.563999109926053,-6.474015003467457,-3.34592907669544,0,1
362,-10.441278696887235,-0.7991689611388147,0.06827575238444669,0,0
363,-8.15420909251987,-3.0014719978386717,-7.461263358665141,1,2
364,8.873680064157798,-9.383836715936896,5.260583762769064,1,3
365,8.43291664960898,-9.289322997783804,3.049586736388124,1,3
366,-7.346211778440694,-5.177690148698436,-2.787088978430158,0,1
367,-9.081396865910815,-1.1316566418174039,-0.5667547450603314,0,0
368,-9.299185051533124,-3.578455362692053,-6.011835117182044,1,2
369,8.36952352313891,-10.326003980617955,3.793027895850965,1,3
370,-8.34898539722266,-2.292466892768155,-7.169450314383014,1,2
371,-9.22049472989717,1.3771285837686302,0.29768011494722063,0,0
372,8.529551873010218,-9.755054761687367,3.086597407841235,1,3
373,8.77564524768136,-10.050885331615003,4.684059021348991,1,3
374,-8.990128817976984,-2.552889885230297,-7.13066018191045,1,2
375,9.286664447744869,-8.556016886527042,4.42300339252534,1,3
376,8.550393862890179,-8.524968754486034,2.8787199283321767,1,3
377,-9.809213787666573,0.26687800654863836,-0.6677375857403384,0,0
378,-8.75839831292115,-2.4900297646931477,-7.065931819659153,1,2
379,-9.921519147211386,1.8744926488152118,-1.4592529098613332,0,0
380,8.587870442535497,-11.206293871892697,3.6098770691537445,1,3
381,-6.561898036209699,-6.158093350915912,-0.8801015887459281,0,1
382,-6.909178234588871,-6.606504757202091,-1.2491464246754833,0,1
383,9.94036636631115,-9.983130076523599,6.005305148765338,1,3
384,-9.337324855529012,0.5266685704306905,1.633909458473874,0,0
385,-7.110128582901757,-5.864145011126892,-1.4997543126821828,0,1
386,-10.222637741310951,-0.4234942389475184,-0.39532711529441206,0,0
387,7.845154830369948,-9.314812375285207,4.201737310681855,1,3
388,-9.414150033331167,-3.03844536694094,-7.918786703981937,1,2
389,-10.171167744810417,-1.5522585049159798,-0.14730082018944193,0,0
390,-9.649636058608328,0.5310264722240997,0.13505676905357253,0,0
391,-7.7511268324541955,-6.185366116702767,-1.7887183293298865,0,1
392,-8.010931528169841,-4.379893558286731,-2.2808521550864507,0,1
393,-7.62547622698326,-6.054369718389168,-0.9130537204565152,0,1
394,-8.89087474922511,-0.7965363137486253,1.3909136854282493,0,0
395,8.86986725045846,-10.054312559602042,3.4517030007560283,1,3
396,-7.22349494118045,-1.6988860323319088,-6.84078874309482,1,2
397,9.207580503120496,-9.741906108296869,3.3785844896918826,1,3
398,9.491998625066781,-9.370767486153284,3.1901119451435513,1,3
399,-6.4315816482832915,-6.51485081541466,-1.407224030800669,0,1
400,-7.375356145275246,-4.824392983024038,-1.5556966443989828,0,1
401,-9.089680953252996,0.07291417605344573,0.023400962548004847,0,0
402,8.665285236098855,-8.502674735037628,3.9763609129485156,1,3
403,9.060620345066887,-9.368309347870724,3.6352843162740465,1,3
404,-6.781121014657708,-5.659216366091055,-2.4377395535334134,0,1
405,8.745880281191376,-9.323284649548649,4.379264697794581,1,3
406,-8.037502869135743,-3.5973975008619545,-5.630937928455075,1,2
407,8.057299890042756,-9.536873114464331,4.1669592440101075,1,3
408,-8.787639194360896,-3.620562971221559,-6.078581778554698,1,2
409,-7.851000651576498,-6.079965183767913,-1.3724790056618772,0,1
410,-8.04171576236926,-3.03974469600713,-5.582411183823096,1,2
411,-8.42706140724865,-1.9850464622468849,-6.843520391168142,1,2
412,9.649618955919633,-8.614662271693465,4.768052060237739,1,3
413,-8.555236946439814,-3.602864957473061,-5.855282288301735,1,2
414,-10.561605839168903,-0.5889920387009944,-0.21983853356740013,0,0
415,-8.699665393094595,-4.744890480853178,-5.808229990073653,1,2
416,8.360006454488968,-9.568042241547984,3.544116286181662,1,3
417,-7.8031854278652455,-2.3388633263877203,-6.781255753210965,1,2
418,-9.289584936728028,-0.4069976190847353,0.7984334778546768,0,0
419,-9.955199996322827,-3.572658455180484,-5.958721859749011,1,2
